Nom,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Barbara Zimmermann,,,2:29.01,,,,,,,,,,,,
Alessia Da Silva Salvador,,,,,,,,2:48.03,,,,,,,
Angelica Moser,,,,,,,,2:37.36,,,,2:29.31,,,
Marion Cohen,,,,,,,,,,2:38.61,,,,,
Lisa Codeluppi,,,2:28.09,2:29.83,,,,,,,,,,,
Jennifer Gillard,,,,,,,,,,,,,2:47.70,,2:34.40
Cassy Jacquat,,,,,,,,,,,,2:47.03,,,
Aurora De Marco,,,,,,,,,,,,,,,2:31.79
Selina Eberhard,,,,,,,,,,,,,3:02.88,,
Jasmin Leuthard,,,2:51.70,,,,,,,,,,,,
Mylène Dulon,,,,,,,,,,2:45.19,,,,,
Laura Marti,,,,,,,,,,,,,,2:41.67,2:38.55
Agnès McTighe,,,,,,,,,,,,,,2:19.19,
Melanie Spori,,,,,,,,,,,,,,2:35.29,
Katherine Walker,2:26.59,2:26.10,,,,,,,,,,,,,
Kaja Eisenhut,,,,,,,,,,,,,2:41.89,,
Gloria Jametti,,,,,,2:37.61,,,,,,,,,
Camille Joss,,2:50.84,,,,,,,,,,,,,
Tiffany Terreaux,,,,3:26.83,,,,,,,,,,,
Morgane Borel,,,,,,,2:19.78,,,,,,,,
Rachele D'Ottavio,,,,2:33.78,2:29.50,2:30.77,2:22.82,2:26.70,2:27.77,2:29.46,,,,,
Aliena Trefny,,,,,,2:48.57,,,,,,,,,
Patricia Ferreira,,,,,,,2:34.36,,,,,,,,
Anita Röthlisberger,,,,,,,,,,,2:47.61,,,,
Rebekka Lüdin,2:23.56,2:22.55,2:25.67,,,,,,,,,,,,
Stefanie Signer,,,,,2:38.76,2:41.23,2:59.75,,,2:54.77,,,,,
Mathilde Marteil,,,,,,,,,,,2:29.82,2:25.55,2:15.66,2:27.50,
Céline Dietrich,,,,,,,,,,,,2:35.69,,,
Marisa Gawron,,,,,2:31.10,,,,,,,,,,
Janina Kick,,,,,2:51.58,,2:31.47,2:36.44,,,,,,,
Michal-Lisa Steinemann,,,,,,,,,2:43.77,,,,,,
Nicole Donzallaz,,,,,2:36.36,,,,,,,,,,
Nicole Hörterer,,,2:36.76,2:35.60,2:36.72,,2:42.31,2:36.46,2:27.62,,,,2:39.28,,
Nora Weber,,,,,,3:40.74,3:26.61,3:32.96,,3:19.35,,2:53.66,3:07.85,,
Nina Erb,,,,,2:43.62,2:41.34,,,,,,,,,
Lara Bidder,,,,,,,,,,,,,2:48.24,,
Ronja Diethelm,,,,,,,,,,,3:23.90,,,,
Chloë Reynolds,,,,,,,,,,,2:57.88,,2:51.15,,
Iris Inderbitzin,2:29.17,2:26.45,2:28.96,2:37.54,,,2:34.73,2:29.15,2:30.61,2:28.92,2:31.82,2:32.16,2:35.61,,
Robyn Scheurer,,,,,,,,,,,2:42.20,,,,
Nadja Kuratli,,,2:32.30,2:32.19,2:29.09,,2:31.34,,,2:29.75,2:29.01,,,,
Jana Diethelm,,,,,,,,,,3:09.13,,,2:31.81,,
Daniela Abächerli,,,,,,,,,,,,2:41.75,,,
Nicole Aeschlimann,,,,,,,,,,,,2:59.39,3:01.77,,3:13.02
Michèle Frauchiger,,,,,,,,,,,,,,2:44.20,
Lara Kolb,,,,,,,,,,,,,,,2:34.53
Salome Hugentobler,,,2:39.42,,,,,,,,,,,,
Noemi Zbären,,,,,,2:43.33,2:29.35,,2:28.39,,,,,,
Carole Jäggi,2:40.22,,,,,,,,,,,,,,
Marietta Lengen,,,,3:09.57,,,,,,,,,,,
Céline Niederberger,,,,,,,,,2:46.74,2:34.95,2:30.18,2:34.44,,,
Sophie Berthousoz,,2:54.26,,,,,,,,,,,,,
Lisa Elena Ruiz-Martin,,,2:22.45,,,,,,,,,,,,
Amel Ben Mabkhout,,,,,2:31.17,,,,,,,,,,
Estelle Walpen,,,,,,,,2:32.06,,,,,,,
Tabea Ulmer,,,,2:47.24,,,,,,,,,,,
Larissa Studer,,,,2:46.85,2:56.06,,,,,2:56.85,,,,,
Fabienne Allenspach,,,2:47.64,2:52.24,,,,,2:45.12,,,,,,
Alexia Mottier,,,,,2:32.15,,,,,,,,,,
Sarah Bernet,,,,,,,2:47.01,,,,,,,,
Khaoula Rharroubi,,,,,,,,2:17.37,2:13.57,2:13.80,2:18.94,2:12.32,2:18.12,,
Charlotte Catastini,,,,3:02.75,,,,,,,,,,,
Salome Valdez,,2:38.30,,,,,,,,,,,,,
Laetitia Schweizer,2:31.97,2:30.99,2:32.08,2:46.11,,,,,,,,,,,
Yasmin Giger,,,,,2:30.99,,2:26.68,2:21.02,2:12.95,2:10.77,2:13.90,2:14.69,2:11.80,2:10.24,
Janine Straub,,,,,,,,,,,,,3:13.90,,
Larissa Krummenacher,2:35.28,2:36.53,,2:42.66,,,,,,,,,,,
Seline Scherrer,,,,,2:18.82,2:14.15,2:17.39,2:13.47,2:12.23,2:18.33,2:14.56,2:14.50,2:16.81,,
Melanie Staubli,,,,,,,,,,,,2:30.06,2:35.93,,
Cendrine Monnet,,,,,2:36.75,2:31.32,,,,,,,,,
Lynn Mantingh,,,,,,,,,,2:29.31,,,,,
Isabelle Kaufmann,,,,,,,,,,,2:42.60,2:50.40,,2:44.12,
Athina Schweizer,,,,,,,2:42.30,,2:37.88,,,,,,
Andrea Kramis,3:08.94,3:00.50,,,,,,,,,,,,,
Loane Monge,,,,2:44.81,2:36.43,2:30.60,2:27.88,2:42.16,2:42.68,2:37.50,2:40.51,,,,
Nina Mettler,,,,,,,,,,,,2:30.12,2:25.04,2:20.95,2:23.90
Christina Fenk,,,2:21.84,2:19.77,2:22.52,2:22.92,,,,,,,,,
Anna Peter,,,,,,2:30.55,2:28.43,2:32.33,,2:24.44,2:30.87,2:26.91,2:20.77,2:19.70,2:19.01
Tsige Worku,2:17.95,,,,,,,,,,,,,,
Joelle Haueter,,,,,,,,,,,,2:45.48,2:42.27,,
Rahel Burgherr,,,2:42.09,,,,,,,,,,,,
Noémie Hess,,,2:37.94,2:31.86,2:33.94,2:32.92,2:31.51,,,,,2:25.45,2:26.23,2:32.77,2:41.78
Stefanie Guler,2:50.47,2:54.68,2:54.01,,,,,,,,,,,,
Aline Bloch,,,,,,,,2:28.54,,,,,,,
Elina Röthlisberger,,,,,,,,,,,,,2:53.00,,
Melanie Bühlmann,,,,2:52.61,,2:56.89,3:07.15,,3:15.63,,,,,,
Melisa Arslani,,,,,,,,,,,3:03.39,3:09.56,,,
Carolina Mihailowitsch,,,,,,,,2:24.29,,,,,,,
Nelly Evans,,,2:23.45,,,,,,,,,,,,
Elodie Antille,2:32.43,2:35.22,,,,,,,,,,,,,
Selina Fässler,,,,,,,,2:30.94,,,,,,,
Aline Turrian,,3:00.00,,,,,,,,,,,,,
Céline Meister,,,,,,,2:39.96,2:38.88,,,,,,,
Natacha Monnet,2:31.44,2:29.48,,,,,,,,,,,,,
Nicole Hutter,,,,,,,,,,,2:50.61,,,,
Merit Kruse,,,,,,,,,,2:32.63,2:27.58,2:26.26,2:22.44,2:23.71,
Deborah Vomsattel,,,,,,,,,,,,2:49.16,,,
Manuela Maffongelli,2:16.18,2:14.41,2:13.75,,2:20.30,2:19.24,2:16.96,,,,,2:17.31,,,
Ellie Craft,,,2:51.82,,,,,,,,,,,,
Nadia Jost,2:34.24,2:36.25,2:35.18,2:34.46,,,,,,,,,,,
Corinne Von Rohr-Müller,2:10.93,,,,,,,,,,,,,,
Janine Birrer,,,,,,,,,2:28.51,2:28.62,2:35.48,,,,
Victoria Held,,,,,,,2:28.29,2:27.72,2:24.96,2:22.60,2:27.91,,,,
Silia Sclabas,,,,,,,2:35.72,,2:24.18,2:29.45,2:29.02,2:31.67,,,
Cornelia Jenni,,,,2:58.62,2:58.20,,,,3:05.43,2:56.47,3:09.88,,,,
Ajla Del Ponte,,,,,,,,2:56.05,,,,,,,
Alisha Zaugg,,,,,,,,,,,,,2:57.53,,
Dzeneta Imeri,,,,,,,,2:40.39,,,,,,,
Nadia Erni,,,,,2:56.69,,,,,,,,,,
Manuela Haltinner,2:30.77,2:28.43,2:28.05,,,,,,,,,,,,
Priyanka Soosaipilay,,,,,,,,,,,,,3:19.84,,
Tamara Flückiger,,,,,2:43.08,,,,,,,,,,
Alisa Buschor,,,,,,,,,,,,3:03.67,,,
Angelina Hämmig-Haas,,3:05.15,,3:26.48,,,,,,,,,,3:45.90,
Kathrin Ziegler,2:24.19,2:23.82,2:20.96,2:23.80,2:20.22,,2:24.63,2:19.94,2:17.05,2:17.59,2:17.14,2:15.43,2:17.11,,
Zoe Moser,,,,,,,,,,,,,,,2:28.58
Livia Hasler,,,,,,,,,,,2:22.86,2:27.43,,,
Emilie Gibson,,,,,,,,2:40.90,2:45.70,,2:31.65,2:30.46,2:30.37,2:27.39,
Chantal Matzinger,,,,,,,2:26.73,2:28.79,2:24.33,,,,,,
Maren Schott,,,,,,,,2:15.91,,2:13.95,2:19.04,,,,
Amélie Parolini,,,,,,,2:25.33,,,,2:24.72,2:27.39,,,
Natascha Wick,,,,,,,,,,2:31.17,2:28.76,,,,
Alessia Stampfli,,,,,,,3:03.71,,,,,2:26.44,2:28.32,,
Megan Berset,,,,,,,,,,,2:42.36,,,,
Fabienne Risi,,,,,,,,,,,2:46.53,,2:45.30,,
Jasmin Kolly,,,2:31.06,,,,,,,,,,,,
Jasmin Hanselmann,,,,,,,,2:55.49,,,2:56.39,,,,
Nicole Strebel,,,,,,,,,2:25.36,2:38.28,2:17.67,,2:13.10,2:15.03,
Carina Baumgartner,,,,,,,,,,,2:49.74,,,,
Gaia Berini,,,,,,,,,,,,,,,2:26.01
Claudia Laib,,,,,,,,,,,2:56.80,,,,
Melanie Brunner,,,2:54.66,2:36.87,2:36.62,2:35.25,2:31.84,2:37.57,2:40.81,2:29.95,,2:27.58,,,
Fabia Küchler,,,,,,,,,,,2:44.25,2:50.31,,,3:08.12
Sabrina Böni,2:40.18,,,,,,,,,,,,,,
Miriam Bosshard,,,,,,,,,,,2:41.01,,,,
Natascha Mathis,,,,,,,2:50.83,,,,,,,,
Alice Mossi,3:36.01,,,,,,,,,,,,,,
Beatrice Bolinger,2:32.47,,2:30.18,,,,,,,,,,,,
Elena Kaufmann,,,,,,,,,2:37.19,2:49.19,,,2:39.00,,
Estelle Crétin,,,,,2:36.38,2:42.83,,,,,,,,,
Severine Schläpfer,,3:03.73,,,,,,,,,,,,,
Myrta Obrecht,,,,,,2:51.57,2:53.83,2:57.74,2:45.53,,,,,,
Carla Grieder,,,,,,,,,,,,,2:49.84,,
Jutta Heinonen,2:24.65,2:23.83,2:26.91,2:24.09,2:22.90,2:20.26,,2:32.05,,2:22.31,,,,,
Tonia Betschart,,,,,,,,,,,,,,,2:36.43
Manuela Brandt,,,,,,,,3:05.50,,2:48.34,,,,2:42.38,2:45.62
Marianne Waldis,,,2:30.82,,,,,,,,,,,,
Lorena Niggli,,,,,,,2:37.12,2:38.87,2:35.15,,,,,,
Nina Engel,,2:37.48,2:32.38,2:36.24,,,,,,,,,,,
Noemi Caaveiro,,3:01.88,,,,,,,,,,,,,
Rachele Pawlowski,,,2:46.85,2:40.55,,,,,,,,,,,
Deborah Wurster,,,2:52.00,,,,,,,,,,,,
Petra Crescini,,,,,,,,,,,,2:39.36,2:29.90,,2:29.19
Olivia Aebi,2:38.43,,,,,,,,,,,,,,
Lea Eggenschwiler,,,,,,,2:36.30,2:30.39,2:24.67,,,,,,
Simone Stucki,,,,,,,,,,,2:54.17,2:48.93,2:52.45,,
Renate Leuenberger,2:45.35,2:47.36,,2:44.48,,,,,,,,,,,
Lisa Schmäh,,,,,2:38.40,,,,,,,,,,
Sarah Faure,,,,,,,3:00.49,,,,,,,,
Jana Weibel,,,,,,,3:14.78,3:04.52,,,,2:54.64,2:48.64,2:41.13,
Laura Ryter,,,,,,,,,,,2:35.52,2:35.69,,,
Lara Girod,,,,2:57.35,,,,,,,,,,,
Sina Scherling,,,,,,,,,,,,,,2:24.64,
Laura Platz,,,,,,,,,,,,,2:41.88,,
Aloïse Cremet,,,,,,,,,,,,,2:31.02,2:25.11,
Priska Nef,,,,,,,3:42.95,3:31.76,,3:21.71,,,,,
Corinne Züger,,,,,,,,,,,,,2:46.67,2:57.87,
Rebekka Leistner,,2:43.02,2:27.98,2:25.52,2:20.91,2:18.57,2:18.60,2:15.41,,2:26.65,,,,,
Mirjam Marzohl,2:35.53,,,,,,,,,,,,,,
Cara Aase,,,,,,,,,,,3:15.35,,,,
Larissa Wick,,3:26.04,,,,,,,,,,,,3:04.38,
Marina Joly,2:46.62,,,,,,,,,,,,,,
Sarah Thierstein,2:31.03,2:32.40,,,,,,,,,,,,,
Charlotte Meyer,,,,,2:54.81,,,,,,,,,,
Kerrin Dieckmann,,,,,,,,,2:32.02,2:37.13,,,,2:31.63,
Lorena Lenzi,,,,,,,,,,2:58.63,,,2:46.64,,2:37.84
Ioanna Motschan-Armen,,,,,,,,,,,3:05.24,,2:39.98,,
Carmen Fankhauser,2:18.31,2:20.58,,,,,,,,,,,,,
Melina Fontanive,,,,,,,,,,2:38.95,,,,,
Sarah Tobler,,,,,,,,,,3:17.91,3:10.29,,2:59.95,,
Deborah Gengenbacher,,,,,,,,,,,3:20.48,,,,
Jasmine Herrmann,2:20.95,,,,,,,,,,,,,,
Nina Fritz,,,,2:41.88,,,,,,,,,,,
Sophie Katharina Kummer,,,,,,,,,,2:30.65,2:30.77,2:27.58,2:26.32,2:25.01,
Andrea Burkhard,2:55.78,,,,,,,,,,,,,,
Melina Bischof,,,2:40.98,2:31.08,2:20.31,2:17.20,2:22.47,,2:30.21,,,,,,
Nienke Nachtegaal,,,,,,,,,,,,,,,2:34.05
Stéphanie Küher,,,,,,,,,,,3:21.21,,,,
Lea Eltschinger,,,,,,,,2:24.67,2:24.95,,2:26.15,,,,
Leslie Meyer,,,,,,,,,,3:02.54,,,,,
Karin Disch,,,,,,,,2:28.82,,,,,,,
Delphine Balliger,2:31.92,,,,,,2:16.64,,,,2:13.36,2:25.95,,,
Tanja Vollenweider,,2:33.59,2:33.61,2:33.11,,,,,,,,,,,
Aline Yuille,,,,,,,,,,,,,2:15.79,2:23.75,2:21.47
Carina Fähndrich,,,,,,,,2:45.96,,,,,,,
Rachel Berchtold,,,,,,,,,,,2:21.41,,,,
Naira Udeh,,,,,,,,,,,3:07.94,,2:59.00,,
Valérie Reggel,2:15.84,2:12.29,2:21.79,,2:25.89,2:17.78,2:18.55,2:13.22,2:12.68,2:15.71,2:14.58,,,,
Christina Reichelt,,,2:40.89,,2:29.50,2:20.90,2:19.58,2:22.28,,2:19.73,2:19.17,2:16.92,2:17.93,2:17.82,2:18.63
Sarah Collins,,,,,,2:25.74,,,,,,,,,
Jacqueline Gerber,,2:47.08,,,,,,,,,,,,,
Christelle Amstutz,,,2:30.97,2:33.71,,,,,,,,,,,
Jana Ammann,,,,,2:49.14,,,,,,,,,,
Selina Stucki,,,,,,,,,,,,2:32.40,,,
Morgane Crausaz,,,,,,2:47.77,,,2:29.92,2:31.05,,2:34.30,2:36.01,2:34.22,
Esther Isenring,,,,,,,,2:41.98,,,,,,,
Alina Nora Traub,,2:44.50*,,,,,,,,,,,,,
Aline Laube,,,,,,,,,,,,2:31.14,2:29.40,2:27.19,2:28.31
Vera Fendt,,,,,,,,,,,2:57.68,,3:17.65,,
Leonie Saurer,,,,,,,,,,,,2:22.70,2:21.08,2:23.71,
Michelle Tassone,2:26.04,,,2:29.38A,,,,,,,,,,,
Jael Masina,,,,,,,,,,,3:25.02,,,,
Melanie Beck,,,,,,,,,,,,,2:58.93,,
Carla Gerster,,,3:15.43,,,,,,,,,,,,
Karin Winkler,2:18.39,2:17.18,,,2:20.52,,,,,,,,,,
Manuela Fontanive,,2:44.95,2:47.04,,,,3:26.54,,,,,,,,
Emma Jacot,,,,,,,,,,,,,,2:28.06,2:28.75
Stefanie Schindler,,,,,,,,,,2:58.30,,,,,
Daniek van Gool,,,,,,,,,,,2:33.13,2:28.51,2:21.00,2:22.85,
Anja Schweisgut,2:42.36,,,,,,,,,,,,,,
Julie Grob,,,,,,,,,,,,,,,2:28.33
Juliette Morath,,,,,,,,,,2:24.80,2:20.31,2:17.30,2:19.94,2:14.03,2:12.12
Noémie Fragnière,2:29.16,,2:32.46,2:30.37,2:34.51,,,,,,,,,,
Stéphanie Martin,2:26.94,2:23.48,,,,,,,,,,,,,
Rachelle Bumann,,,2:34.00,,,,,,,,,,,,
Catherine Schindler,2:32.61,,,,,,,,,,,,,,
Elodie Jakob,,,2:23.20,2:19.91,2:19.34,2:16.34,2:22.93,2:17.24,2:18.21,2:17.22,,2:21.46,,2:24.85,
Caroline Ruffiner,2:25.93,2:24.09,2:25.52,,,,,,,,,,,,
Rosalie Alvarez,,2:31.76,,,,,,,,,,,,,
Conceição Mesquita,,,2:41.55,,,,,,,,,,,,
Majella Hauri,,,,,,,2:26.73,,,,,2:38.45,,,
Hannah Lüscher,,,,,,,,,,,3:42.60,,,,
Mary Agbelese,,,,,,,,,,,,,,2:36.75,
Malika Herzog,,,,,,,,,,,,,,,2:31.44
Emily Lüthi,,,,,,,,,,,,,2:33.87,,2:23.62
Francesca Scala,,,,,,,2:30.84,2:26.08,,,,,,,
Camille Rusch,,,,,,,,,2:18.88,2:25.05,2:20.06,,,,
Kristina da Fonseca-Engelhardt,,,,,,,,,,2:26.54,2:24.18,2:17.47,,,
Alina Stieger,,,,,2:48.33,,,,2:37.89,,,,,,
Julia Luckmann,,,,,,,2:45.53,2:47.83,,,,,,,
Michelle Tanner,,,,,,,,2:29.40,,2:20.58,,2:20.61,,2:30.96,
Margherita Croci Torti,,,,,,,,,,,,,2:41.88,,2:26.94
Mirjam Hof,,,2:57.22,,,,,,,,,,,,
Franziska Schauenburg,,,,,,,2:48.35,,,,,,,,
Riccarda Rütsche,,,,,,,,,,,,3:06.48,3:02.39,3:08.06,
Chantal Tenthoret,,,,,,,2:32.70,2:23.04,,,,,,,
Elena Canomeras,,,,,,,,,3:03.11,2:58.15,,,,,
Julie Demarne,,,,2:35.87,,,,,,,,,,,
Edith Burkard,,2:34.98,2:37.05,2:44.38,,,,,,,,,,,
Tiziana Zemp-Schmid,2:34.38,,,,,,,,,,2:20.91,2:15.05,,,
Melanie Schättin,2:43.31,2:38.82,2:39.68,2:37.44,2:36.95,,,,,,,,,,
Axelle Falconi,,,,,,,,,,,,2:43.92,,,
Julia Savoldelli,2:42.50,,,,,,,,,,,,,,
Melanie Venzi,,,,,,,,,,,3:37.44,3:17.00,,,
Sandra Hutter,,,,,,,,,,,,,2:54.07,,
Anna Hügli,,,,,,,,,,,,,,2:54.69,
Sandra Schläppi,2:31.25,,,,,,,,,,,,,,
Jasmin Nef,,,,,,,3:10.35,2:55.18,,,,,,,
Manuela Schaffner,,,,,2:21.50,2:20.97,2:17.05,2:20.03,2:18.38,,2:17.70,,,,
Cora Oestreicher,,,,,,,,,,,,2:40.18,,,
Nadine Heer,,,,,,,,,,,2:43.55,,,,
Joceline Wind,,,,,,,,,,,,,2:12.94,2:11.17,
Jasmine De Bortoli,,,,,,,,,,,,,2:38.01,,
Sybille Bürgisser,,2:27.85,2:28.77,,,,,,,,,,,,
Loredana Romagnolo,,,,2:51.61,2:49.50,,,,,,,,,,
Janine Spring,,,,2:54.88,,,,,,,,,,,
Michelle Handschin,,,,,,,,,,,2:30.40,2:24.46,2:27.02,2:23.73,2:19.26
Melissa Bernasconi,,,3:06.82,3:00.51,,,,,,,,,,,
Regula Jenni,,,,,,,,2:33.65,2:37.36,2:55.05,2:37.12,2:35.49,2:39.58,2:40.80,
Michelle Baumer,,,,,,,2:32.60,2:36.04,2:35.08,2:30.42,2:30.38,2:26.04,2:27.50,2:27.82,2:27.68
Christine Müller,,,2:41.57,2:23.21,,2:20.21,2:20.64,2:26.52,2:25.59,,,,,,
Melanie Rüdisüli-Ramp,,,2:44.45,2:42.67,,,,,,,,,,,
Karin Wyler,,,,2:34.61,,,,,,,,,,,
Stefanie Vogel,,,,,,,,,,,3:05.39,,,,
Eliane Deininger,,,,,,2:44.80,2:49.15,,,,2:33.77,,,,
Corina Gmür,3:04.70,2:56.18,,,,,,,,,,,,,
Noemi Willenegger,,,2:53.29,2:53.89,3:06.83,,,,,,,,,,
Simone Bodmer,2:39.12,,,2:34.96,2:49.63,,2:52.80,,,,,,,,
Micaela Venzi,,2:58.05,,,,,,,,,,,,,
Maja Wolleb,,,,,,,,2:59.35,,,,,,,
Miriam Schönbächler,,,,,,,,,2:45.65,,,,,,
Laure Verniquet,,,,,,,,,,,,,,3:05.49,
Meret Keller,,,,,,2:35.44,2:35.99,,,,,,,,
Léonie Mottet,,,,,,,,,,,2:36.62,,,,
Lea Girod,,,,,,2:54.67,2:51.50,,,,,,,,
Miram Leimgruber,,,,,,,,,,,2:34.14,,2:33.35,,
Ilaria Arini,,,,,2:43.91,2:29.04,2:26.26,2:26.05,2:22.33,2:25.92,2:19.92,2:20.09,2:26.60,2:17.68,2:15.77
Gaëlle Antonini,,2:19.21,,,,,,,,,,,,,
Annatina Suter,,,2:58.06,,2:59.52,,,,,,,,,,
Tanja Berthel,,,,,2:51.57,,2:57.51,,,,,,3:25.20,,
Lara Kronauer,2:21.89,2:22.68,2:23.57,2:22.81,2:20.75,,,,,,,,,,
Tanja Gautschi,2:22.91,,,,,,,,,,,,,,
Katja Moser,,,,,,,,,2:30.82,,,,,,
Jessica Fragnière,,3:10.51,,,,,,,,,,,,,
Fatim Affessi,,,,2:52.02,,,,,,,,,,,
Irina Ackermann,,,,,,,,,,,2:52.59,,,,
Claudia Egli,,,,3:18.47,,,,,,,,,,,
Naemi Linden,,,,,,,2:37.63,,,,,,,,
Sarah Züblin,,,,3:15.09,,,,,,,,,,,
Jeannine Flury,2:21.14,2:16.08,2:21.50,2:17.98,2:19.85,,,,,,,,,,
Laura Kessler,2:29.74,2:32.94,,,,,,,,,,,,,
Alexandra Brun,3:02.76,,,,,,,,,,,,,,
Lisa Kienle,,,,,,,,,,,,,,2:45.96,2:37.80
Ornella Amstalden,,,,,3:17.94,,,,,,,,,,
Sina Cavelti,,,,,,,,,,3:18.83,,3:04.35,2:49.06,,
Claudine Müller,2:29.46,2:24.79,2:25.94,2:24.04,2:27.93,2:32.07,,,,,,,,,
Julie Lachat,,2:14.95,,,,,,,,,,,,,
Bettina Pulfer,,2:46.66,,,,2:43.86,2:48.99,,,,,,,,
Lea Graf,,,,3:26.66,3:23.04,,,,,,,,,,
Petra Freuler,,,,,,,,,,,,,,3:13.51A,
Anja Rüdisüli,,,,2:36.44,2:28.22,2:21.00,2:20.87,2:15.19,2:14.86,,,,,,
Nicole Schaad,,,,,,2:30.97,2:33.12,,,,,,,,
Judith Goll,,,,,,,,,2:34.54,2:32.37,,,,,
Nina Bürge,,,,,,,,,,,,,2:50.80,,
Larissa Erni,,,,,,2:43.11,,,,,,,,,
Rebecca Erny,,,,,,,,,,,3:04.83,,,,
Ada Castellani,,,,,,,,,,2:49.71,,,,,
Melissa Sprenger,,,,,,,,,,,,,3:08.42,,
Larissa Büsser,,,,,,,,3:19.79,,,,,,,
Jana Bühler,,,,,,,,2:51.62,2:50.70,2:57.97,,,,,
Lodovica Soldati,,,,,,,,,,,,,2:53.66,,
Anja Zgraggen,,2:35.75,,,,,,,,,,,,,
Andrea Schönenberger,,,,,,,,,2:27.76,,,,,,
Shana Tanner,,,,,,,,,,,,,3:09.15,,
Marielle Rüegg,2:33.90,2:29.56,,,,,2:30.74,2:30.30,2:33.51,2:35.48,,2:41.88,,,
Mujinga Kambundji,,,2:24.45,,,,,,,,,,,,
Clémence Praz,,,,,,2:31.12,2:37.14,,,,,,,,
Isabella Kübler,,,3:18.95,,,,,,,,,,,,
Kim Gächter,,,,,2:28.24,,,,,,,,,,
Jessica Burri,,3:03.92,,,,,,,,,,,,,
Célia Roth,,,,,,,,,,,,,,2:27.24,
Uzoma Udeh,,,,,,,,,,,,,2:59.91,,
Christiana Frumuz,,,,,2:10.55,,,,,,,,,,
Kerstin Hutter,,,,,,2:35.14,2:35.03,2:42.62,2:48.52,,,,,,
Lisa Zeller,,,,,,,,,,2:42.55,,,,,
Francesca Iametti,,,,,,,,,,,,2:47.72,,,
Zohra Ben Youssef,,,,,,,,,2:40.77,2:47.57,,,,,
Andrea Büchel-Dürrenberger,2:27.77,,,,,,,,,,,,,,
Linda Mettler,2:40.17,,,,,,,,,,,,,,
Aline Reber,,,,,,,,,2:55.93,,,,,,
Marina Rüegg,,2:40.63,,,,,,,,,,,,,
Leana Abt,,,,,,,,,,,,,,2:26.95,2:32.21
Josephine Riek,,,,,,,,,,,,,2:43.66,,
Tanja Bialek,,,,,,,,,,,,2:52.24,,,
Monika Oberlin,2:23.97,2:24.31,,2:22.82,,,,,,,,,,,
Sophia Utzinger,,,,,,,,,,,,,,2:31.65,
Laura Maggi,2:40.20,,2:45.17,,,,,,2:56.03,2:53.50,,,,,
Isabelle Lips,,2:50.99,,2:54.80,,2:56.77,,,,,,,,,
Mirjam Schaltegger,2:46.87,2:52.48,2:54.30,,3:08.23,3:15.12,,,,,,,,,
Suhely Durgauhee,,,,,,,,,,,,2:25.85,2:37.22,,2:40.40
Tara Meier,,,,,2:25.16,2:33.22,2:30.66,,,,,,,,
Mara Jenni,,,,,,,,2:32.07,,,,,,,
Daiana Venzi,,,,,,,,,,,,,,,2:44.71
Annja Keiser,,,2:32.12,,2:37.40,,,,,,,,,,
Meret Schirrmeister,,,,,,,,,2:28.64,2:27.67,2:25.72,2:20.00,2:23.72,,
Simone Bründl,,,,,,,2:37.83,,,,,,,,
Manuela Keller,,,,,,,,2:40.97,2:28.58,2:29.09,2:29.90,,,,
Céline Dieterle,,,,,,,,,2:42.98,2:42.07,2:50.55,,,,
Regina Loeliger,,,,,,,,,,,,,2:54.10,,
Gina Mengisen,,,,,,,,,,,3:00.47,,,,
Tamara Neff,,,,,,,,,,,,,2:34.74,2:29.85,
Defne Aysev,,,,,,,,,,,,,,,2:35.13
Claudia Schürch,,,,,,,,,,2:58.88,,,,,
Laeticia Froidevaux,,,,2:28.33,2:24.15,,,,,,,,,,
Laura Rheinberger,,,,,2:48.80,2:46.78,,,,,,,,,
Alexandra Risch,,,,,2:54.42,,,,,,,,,,
Nency Domingues,,,,,,,,2:46.79,,,,,,,
Nathalie Schertenleib,2:19.77,,2:20.49,,,,2:21.63,,,,,,,,
Sandra Bieler,,,2:42.96,,,,,,,,,,,,
Sarah Flütsch,,,,,,,,,,,2:29.00,2:31.20,2:37.35,,
Céline Agrifoglio,,2:23.23,2:16.49,2:22.52,2:17.66,,,,,,,,,,
Sereina Küttel,,,,,,,,,,,2:51.14,,,,
Lara Droz,,2:32.13,,2:32.24,,,,,,,,,,,
Jennifer Gomez,,,,2:42.93,2:36.73,2:36.57,2:41.59,,,,,,,,
Seraina Glaus,,,,2:47.76,2:44.69,,,,,,,,,,
Julie Fleury,,,,2:41.63,2:44.16,2:37.14,2:38.23,,,,,,,,
Samira Odermatt,,,,,,,,,,,2:43.81,2:43.54,2:47.18,,
Annie Akermann,,,,,,,,,,,2:28.55,,,,
Carmen Seiler,2:19.53,2:17.31,2:19.45,2:27.94,,,,,,,,,,,
Manuela Pfister,,,2:57.03,2:49.39,2:54.73,,,,,,,,,,
Melina Andorra,,,,,,,,,,,2:22.54,2:16.74,2:09.92,2:06.77,2:09.42
Muriel Fabich,,,,,,,,,,,,,2:41.96,2:34.76,2:31.23
Tatiana Roveri,,,,,,2:33.35,,2:41.83,,,,,,,
Marine Guillain,2:35.60,,,,2:36.02,,,,,,,,,,
Flavia Baumeler,2:30.66,,,,,,,,,,,,,,
Sumea Fanaj,,,,,,,,,,,,,2:55.41,,
